Año,Trimestre,Provincia,ADSL,Cablemodem,Fibra óptica,Wireless,Otros,Total conexion,Accesos por cada 100 hab,Accesos por cada 100 hogares,Banda ancha fija,Dial up,Hasta 512 kbps,Entre 512 Kbps y 1 Mbps,Entre 1 Mbps y 6 Mbps,Entre 6 Mbps y 10 Mbps,Entre 10 Mbps y 20 Mbps,Entre 20 Mbps y 30 Mbps,Más de 30 Mbps,Otros Mbps,Total suma Mbps
2018,4,Córdoba,328854,355716,17675,21851,13243,737339,19,65,737234,105.0,138740,201196,3337982,882388,1472634,1688748,599579,152388,8473655
2018,4,Entre Ríos,101168,86198,4853,15472,14356,222047,16,54,222003,44.0,138740,201196,3337982,882388,1472634,1688748,599579,152388,8473655
2018,4,Formosa,22619,7880,887,13761,57,45204,7,29,45204,0.0,138740,201196,3337982,882388,1472634,1688748,599579,152388,8473655
2018,4,Jujuy,33248,12484,153,640,43608,90133,11,46,90132,1.0,138740,201196,3337982,882388,1472634,1688748,599579,152388,8473655
2018,4,La Pampa,18832,55337,2685,7772,1010,85636,24,73,85368,268.0,138740,201196,3337982,882388,1472634,1688748,599579,152388,8473655
2018,4,La Rioja,16367,34984,12,252,36,51651,13,50,51633,18.0,138740,201196,3337982,882388,1472634,1688748,599579,152388,8473655
2018,4,Mendoza,148524,40205,5665,10363,1547,206304,10,37,204982,1322.0,138740,201196,3337982,882388,1472634,1688748,599579,152388,8473655
2018,4,Misiones,55500,53673,465,426,6209,116273,9,34,116273,0.0,138740,201196,3337982,882388,1472634,1688748,599579,152388,8473655
2018,4,Neuquén,40747,55634,3115,12425,2444,114365,17,59,112309,2056.0,138740,201196,3337982,882388,1472634,1688748,599579,152388,8473655
2018,4,Río Negro,68377,34292,1299,8037,4832,116837,15,51,115922,915.0,138740,201196,3337982,882388,1472634,1688748,599579,152388,8473655
2018,4,Salta,74295,57539,638,253,1853,134578,9,39,134577,1.0,138740,201196,3337982,882388,1472634,1688748,599579,152388,8473655
2018,4,San Juan,51660,5838,806,2883,1211,62398,8,31,61834,564.0,138740,201196,3337982,882388,1472634,1688748,599579,152388,8473655
2018,4,San Luis,11108,7784,378,53097,23964,96331,19,67,96040,291.0,138740,201196,3337982,882388,1472634,1688748,599579,152388,8473655
2018,4,Santa Cruz,10659,4615,382,6378,2734,24768,7,23,24443,325.0,138740,201196,3337982,882388,1472634,1688748,599579,152388,8473655
2018,4,Santa Fe,335519,322782,14387,18705,28997,720390,20,65,720161,229.0,138740,201196,3337982,882388,1472634,1688748,599579,152388,8473655
2018,4,Santiago Del Estero,25339,61243,23,2649,81,89335,9,37,89333,2.0,138740,201196,3337982,882388,1472634,1688748,599579,152388,8473655
2018,4,Tierra Del Fuego,19789,23349,1623,0,1499,46260,27,93,45716,544.0,138740,201196,3337982,882388,1472634,1688748,599579,152388,8473655
2018,4,Tucumán,159215,11670,119,686,314,172004,10,41,171972,32.0,138740,201196,3337982,882388,1472634,1688748,599579,152388,8473655
2019,1,Buenos Aires,1304507,2020730,336362,64867,20201,3746667,21,66,3736563,10104.0,166573,195706,3428759,882836,1464748,1244215,1138728,126570,8648135
2019,1,Capital Federal,328246,1030814,32281,3978,4281,1399600,45,109,1396157,3443.0,166573,195706,3428759,882836,1464748,1244215,1138728,126570,8648135
2019,1,Catamarca,26912,4443,16,0,2251,33622,8,32,33613,9.0,166573,195706,3428759,882836,1464748,1244215,1138728,126570,8648135
2019,1,Chaco,53409,43555,1951,3628,1134,103677,8,32,103664,13.0,166573,195706,3428759,882836,1464748,1244215,1138728,126570,8648135
2019,1,Chubut,37302,23065,1923,14443,3045,79778,13,42,78260,1518.0,166573,195706,3428759,882836,1464748,1244215,1138728,126570,8648135
2019,1,Corrientes,55842,43444,1615,1528,58,102487,9,35,102477,10.0,166573,195706,3428759,882836,1464748,1244215,1138728,126570,8648135
2019,1,Córdoba,323272,363959,19902,24615,12367,744115,20,65,744010,105.0,166573,195706,3428759,882836,1464748,1244215,1138728,126570,8648135
2019,1,Entre Ríos,100999,90253,12723,16231,12241,232447,16,56,232403,44.0,166573,195706,3428759,882836,1464748,1244215,1138728,126570,8648135
2019,1,Formosa,22570,7878,940,13761,62,45211,7,29,45211,0.0,166573,195706,3428759,882836,1464748,1244215,1138728,126570,8648135
2019,1,Jujuy,33248,12484,153,640,43622,90147,11,46,90146,1.0,166573,195706,3428759,882836,1464748,1244215,1138728,126570,8648135
2019,1,La Pampa,18832,57373,2891,9023,1041,89160,25,76,88892,268.0,166573,195706,3428759,882836,1464748,1244215,1138728,126570,8648135
2019,1,La Rioja,16367,34984,12,252,41,51656,13,50,51638,18.0,166573,195706,3428759,882836,1464748,1244215,1138728,126570,8648135
2019,1,Mendoza,148524,40205,5662,10363,1544,206298,10,37,204976,1322.0,166573,195706,3428759,882836,1464748,1244215,1138728,126570,8648135
2019,1,Misiones,54898,59214,465,426,7717,122720,9,36,122720,0.0,166573,195706,3428759,882836,1464748,1244215,1138728,126570,8648135
2019,1,Neuquén,40747,55634,3114,12510,2372,114377,17,58,112321,2056.0,166573,195706,3428759,882836,1464748,1244215,1138728,126570,8648135
2019,1,Río Negro,68377,34124,3994,9736,4857,121088,16,53,120173,915.0,166573,195706,3428759,882836,1464748,1244215,1138728,126570,8648135
2019,1,Salta,74426,57933,647,1135,1879,136020,9,40,136019,1.0,166573,195706,3428759,882836,1464748,1244215,1138728,126570,8648135
2019,1,San Juan,51660,5838,808,2932,1207,62445,8,31,61881,564.0,166573,195706,3428759,882836,1464748,1244215,1138728,126570,8648135
2019,1,San Luis,11108,7784,378,53097,23968,96335,19,67,96044,291.0,166573,195706,3428759,882836,1464748,1244215,1138728,126570,8648135
2019,1,Santa Cruz,10659,4615,382,6514,2735,24905,7,23,24580,325.0,166573,195706,3428759,882836,1464748,1244215,1138728,126570,8648135
2019,1,Santa Fe,340038,340344,15621,23215,17860,737078,21,66,736851,227.0,166573,195706,3428759,882836,1464748,1244215,1138728,126570,8648135
2019,1,Santiago Del Estero,25337,61547,23,2847,99,89853,9,37,89851,2.0,166573,195706,3428759,882836,1464748,1244215,1138728,126570,8648135
2019,1,Tierra Del Fuego,19789,23549,1623,0,1486,46447,27,93,45903,544.0,166573,195706,3428759,882836,1464748,1244215,1138728,126570,8648135
2019,1,Tucumán,159215,11670,118,678,321,172002,10,41,171970,32.0,166573,195706,3428759,882836,1464748,1244215,1138728,126570,8648135
2019,2,Buenos Aires,1284658,2079900,382971,75240,32929,3855698,22,67,3845594,10104.0,202790,95980,3444458,871142,1169632,1250366,1677830,247983,8960181
2019,2,Capital Federal,309937,1061358,36082,3962,4281,1415620,46,110,1412177,3443.0,202790,95980,3444458,871142,1169632,1250366,1677830,247983,8960181
2019,2,Catamarca,25682,5543,13,146,2251,33635,8,32,33626,9.0,202790,95980,3444458,871142,1169632,1250366,1677830,247983,8960181
2019,2,Chaco,50765,47448,4203,4727,1591,108734,9,34,108721,13.0,202790,95980,3444458,871142,1169632,1250366,1677830,247983,8960181
2019,2,Chubut,37313,26338,1917,14443,7545,87556,14,46,86038,1518.0,202790,95980,3444458,871142,1169632,1250366,1677830,247983,8960181
2019,2,Corrientes,53835,47431,1701,2444,6138,111549,10,38,111539,10.0,202790,95980,3444458,871142,1169632,1250366,1677830,247983,8960181
2019,2,Córdoba,314768,388254,23023,33847,15236,775128,20,68,775023,105.0,202790,95980,3444458,871142,1169632,1250366,1677830,247983,8960181
2019,2,Entre Ríos,97081,91081,12764,17369,17529,235824,17,57,235780,44.0,202790,95980,3444458,871142,1169632,1250366,1677830,247983,8960181
2019,2,Formosa,21916,8686,1382,14292,162,46438,7,30,46438,0.0,202790,95980,3444458,871142,1169632,1250366,1677830,247983,8960181
2019,2,Jujuy,33022,30742,274,812,21857,86707,11,44,86706,1.0,202790,95980,3444458,871142,1169632,1250366,1677830,247983,8960181
2019,2,La Pampa,19471,52101,4840,10789,3004,90205,25,77,89937,268.0,202790,95980,3444458,871142,1169632,1250366,1677830,247983,8960181
2019,2,La Rioja,15014,34984,11,251,41,50301,12,48,50283,18.0,202790,95980,3444458,871142,1169632,1250366,1677830,247983,8960181
2019,2,Mendoza,148673,54027,6865,12748,1544,223857,11,40,222535,1322.0,202790,95980,3444458,871142,1169632,1250366,1677830,247983,8960181
2019,2,Misiones,55373,64272,543,421,12269,132878,10,39,132878,0.0,202790,95980,3444458,871142,1169632,1250366,1677830,247983,8960181
2019,2,Neuquén,43420,59021,4983,12792,2737,122953,18,63,120954,1999.0,202790,95980,3444458,871142,1169632,1250366,1677830,247983,8960181
2019,2,Río Negro,67841,36527,4037,10485,19657,138547,18,61,137632,915.0,202790,95980,3444458,871142,1169632,1250366,1677830,247983,8960181
2019,2,Salta,68827,62343,725,1210,9463,142568,10,41,142567,1.0,202790,95980,3444458,871142,1169632,1250366,1677830,247983,8960181
2019,2,San Juan,51680,7425,1174,2870,6876,70025,9,35,69461,564.0,202790,95980,3444458,871142,1169632,1250366,1677830,247983,8960181
2019,2,San Luis,11130,10298,347,57242,38368,117385,23,81,117094,291.0,202790,95980,3444458,871142,1169632,1250366,1677830,247983,8960181
2019,2,Santa Cruz,10665,10257,379,6514,2735,30550,8,28,30225,325.0,202790,95980,3444458,871142,1169632,1250366,1677830,247983,8960181
2019,2,Santa Fe,325420,355140,18236,21980,22708,743484,21,67,743258,226.0,202790,95980,3444458,871142,1169632,1250366,1677830,247983,8960181
2019,2,Santiago Del Estero,24393,64783,219,2759,34600,126754,13,52,126752,2.0,202790,95980,3444458,871142,1169632,1250366,1677830,247983,8960181
2019,2,Tierra Del Fuego,19790,25527,651,0,1486,47454,28,94,46910,544.0,202790,95980,3444458,871142,1169632,1250366,1677830,247983,8960181
2019,2,Tucumán,153121,12089,116,684,321,166331,9,40,166299,32.0,202790,95980,3444458,871142,1169632,1250366,1677830,247983,8960181
2019,3,Buenos Aires,1277249,2144956,425386,85572,27070,3960233,22,69,3950114,10119.0,241713,80599,3309137,1026859,806466,1141545,2314898,243467,9164684
2019,3,Capital Federal,300288,1080973,24900,3895,31155,1441211,46,112,1437734,3477.0,241713,80599,3309137,1026859,806466,1141545,2314898,243467,9164684
2019,3,Catamarca,24349,5543,13,244,2251,32400,7,30,32391,9.0,241713,80599,3309137,1026859,806466,1141545,2314898,243467,9164684
2019,3,Chaco,50416,49156,8063,5224,1592,114451,9,35,114438,13.0,241713,80599,3309137,1026859,806466,1141545,2314898,243467,9164684
2019,3,Chubut,37298,27090,1917,15149,7551,89005,14,47,87481,1524.0,241713,80599,3309137,1026859,806466,1141545,2314898,243467,9164684
2019,3,Corrientes,53344,50230,1888,2458,4839,112759,10,38,112749,10.0,241713,80599,3309137,1026859,806466,1141545,2314898,243467,9164684
2019,3,Córdoba,307780,399231,30064,37277,8701,783053,21,68,782946,107.0,241713,80599,3309137,1026859,806466,1141545,2314898,243467,9164684
2019,3,Entre Ríos,94947,96305,12888,18530,15432,238102,17,57,238057,45.0,241713,80599,3309137,1026859,806466,1141545,2314898,243467,9164684
2019,3,Formosa,21777,8359,1476,14292,162,46066,7,30,46066,0.0,241713,80599,3309137,1026859,806466,1141545,2314898,243467,9164684
2019,3,Jujuy,33110,35742,274,812,16638,86576,11,44,86575,1.0,241713,80599,3309137,1026859,806466,1141545,2314898,243467,9164684
2019,3,La Pampa,19469,52941,4994,11462,1962,90828,25,77,90559,269.0,241713,80599,3309137,1026859,806466,1141545,2314898,243467,9164684
2019,3,La Rioja,14390,34984,11,251,41,49677,12,47,49659,18.0,241713,80599,3309137,1026859,806466,1141545,2314898,243467,9164684
2019,3,Mendoza,148640,54312,6865,12975,1545,224337,11,40,223015,1322.0,241713,80599,3309137,1026859,806466,1141545,2314898,243467,9164684
2019,3,Misiones,54493,65872,829,419,12270,133883,10,39,133883,0.0,241713,80599,3309137,1026859,806466,1141545,2314898,243467,9164684
2019,3,Neuquén,43347,60484,5560,13512,2518,125421,19,64,123435,1986.0,241713,80599,3309137,1026859,806466,1141545,2314898,243467,9164684
2019,3,Río Negro,67478,37425,9739,10806,18847,144295,19,63,143391,904.0,241713,80599,3309137,1026859,806466,1141545,2314898,243467,9164684
2019,3,Salta,65799,74329,733,1580,9394,151835,10,44,151834,1.0,241713,80599,3309137,1026859,806466,1141545,2314898,243467,9164684
2019,3,San Juan,51670,7425,1227,7241,5535,73098,9,37,72535,563.0,241713,80599,3309137,1026859,806466,1141545,2314898,243467,9164684
2019,3,San Luis,13037,10561,350,62286,36466,122700,24,85,122409,291.0,241713,80599,3309137,1026859,806466,1141545,2314898,243467,9164684
2019,3,Santa Cruz,10663,17056,969,6544,2738,37970,10,35,37642,328.0,241713,80599,3309137,1026859,806466,1141545,2314898,243467,9164684
2019,3,Santa Fe,319396,377171,18690,24269,21408,760934,21,68,760706,228.0,241713,80599,3309137,1026859,806466,1141545,2314898,243467,9164684
2019,3,Santiago Del Estero,24556,71198,219,2759,34400,133132,13,55,133130,2.0,241713,80599,3309137,1026859,806466,1141545,2314898,243467,9164684
2019,3,Tierra Del Fuego,19790,26659,651,0,1487,48587,28,96,48043,544.0,241713,80599,3309137,1026859,806466,1141545,2314898,243467,9164684
2019,3,Tucumán,150918,12089,116,684,324,164131,9,39,164099,32.0,241713,80599,3309137,1026859,806466,1141545,2314898,243467,9164684
2019,4,Buenos Aires,720011,2191672,669194,87111,18266,3686254,21,64,3681120,5134.0,38272,28980,2792307,1046128,851619,1004083,2830746,201046,8793181
2019,4,Capital Federal,196938,1093143,35534,3914,28576,1358105,44,106,1356695,1410.0,38272,28980,2792307,1046128,851619,1004083,2830746,201046,8793181
2019,4,Catamarca,22999,3318,9506,261,2227,38311,9,36,38310,1.0,38272,28980,2792307,1046128,851619,1004083,2830746,201046,8793181
2019,4,Chaco,48661,53602,8831,5229,1580,117903,9,36,117900,3.0,38272,28980,2792307,1046128,851619,1004083,2830746,201046,8793181
2019,4,Chubut,47045,26977,1324,15267,5489,96102,15,51,95292,810.0,38272,28980,2792307,1046128,851619,1004083,2830746,201046,8793181
2019,4,Corrientes,52525,51845,2002,2458,5004,113834,10,38,113831,3.0,38272,28980,2792307,1046128,851619,1004083,2830746,201046,8793181
2019,4,Córdoba,296872,410038,53335,37750,8693,806688,21,70,806633,55.0,38272,28980,2792307,1046128,851619,1004083,2830746,201046,8793181
2019,4,Entre Ríos,92981,99206,12875,18561,15407,239030,17,57,239017,13.0,38272,28980,2792307,1046128,851619,1004083,2830746,201046,8793181
2019,4,Formosa,21567,8684,1760,14531,169,46711,7,30,46711,0.0,38272,28980,2792307,1046128,851619,1004083,2830746,201046,8793181
2019,4,Jujuy,32949,37604,873,814,16641,88881,11,45,88881,0.0,38272,28980,2792307,1046128,851619,1004083,2830746,201046,8793181
2019,4,La Pampa,15457,56854,4942,11341,1805,90399,25,76,90280,119.0,38272,28980,2792307,1046128,851619,1004083,2830746,201046,8793181
2019,4,La Rioja,13738,34984,0,251,29,49002,12,47,48999,3.0,38272,28980,2792307,1046128,851619,1004083,2830746,201046,8793181
2019,4,Mendoza,96678,49711,24989,13672,730,185780,9,33,185157,623.0,38272,28980,2792307,1046128,851619,1004083,2830746,201046,8793181
2019,4,Misiones,53116,69676,847,441,11733,135813,10,39,135813,0.0,38272,28980,2792307,1046128,851619,1004083,2830746,201046,8793181
2019,4,Neuquén,29826,60970,10549,14246,854,116445,17,59,116069,376.0,38272,28980,2792307,1046128,851619,1004083,2830746,201046,8793181
2019,4,Río Negro,49747,37933,9658,11437,18365,127140,17,55,126636,504.0,38272,28980,2792307,1046128,851619,1004083,2830746,201046,8793181
2019,4,Salta,63272,76062,21865,3040,8206,172445,12,50,172443,2.0,38272,28980,2792307,1046128,851619,1004083,2830746,201046,8793181
2019,4,San Juan,41360,6338,4931,7241,5104,64974,8,32,64715,259.0,38272,28980,2792307,1046128,851619,1004083,2830746,201046,8793181
2019,4,San Luis,8569,8027,6,55266,36333,108201,21,74,108053,148.0,38272,28980,2792307,1046128,851619,1004083,2830746,201046,8793181
2019,4,Santa Cruz,13264,15899,1036,6800,2371,39370,10,36,39170,200.0,38272,28980,2792307,1046128,851619,1004083,2830746,201046,8793181
2019,4,Santa Fe,312072,382254,27464,26978,20401,769169,21,69,769019,150.0,38272,28980,2792307,1046128,851619,1004083,2830746,201046,8793181
2019,4,Santiago Del Estero,24682,71239,200,2810,4657,103588,10,42,103587,1.0,38272,28980,2792307,1046128,851619,1004083,2830746,201046,8793181
2019,4,Tierra Del Fuego,13261,26821,0,0,310,40392,23,79,40101,291.0,38272,28980,2792307,1046128,851619,1004083,2830746,201046,8793181
2019,4,Tucumán,146985,11012,39574,725,348,198644,11,47,198621,23.0,38272,28980,2792307,1046128,851619,1004083,2830746,201046,8793181
2020,1,Buenos Aires,673237,2210349,720688,85443,18334,3708051,21,64,3702985,5066.0,42550,56170,2649819,1022014,814470,532309,3500882,194212,8812426
2020,1,Capital Federal,184494,1097635,38898,3911,28556,1353494,44,105,1352104,1390.0,42550,56170,2649819,1022014,814470,532309,3500882,194212,8812426
2020,1,Catamarca,21945,3146,12056,261,2227,39635,9,37,39634,1.0,42550,56170,2649819,1022014,814470,532309,3500882,194212,8812426
2020,1,Chaco,46356,54144,11958,6239,1580,120277,10,37,120274,3.0,42550,56170,2649819,1022014,814470,532309,3500882,194212,8812426
2020,1,Chubut,45763,27287,1324,16885,5479,96738,15,51,95938,800.0,42550,56170,2649819,1022014,814470,532309,3500882,194212,8812426
2020,1,Corrientes,51126,53231,2172,2437,5004,113970,10,38,113967,3.0,42550,56170,2649819,1022014,814470,532309,3500882,194212,8812426
2020,1,Córdoba,286168,406109,68512,41617,8693,811099,21,70,811044,55.0,42550,56170,2649819,1022014,814470,532309,3500882,194212,8812426
2020,1,Entre Ríos,90368,95434,13245,18737,14062,231846,16,56,231833,13.0,42550,56170,2649819,1022014,814470,532309,3500882,194212,8812426
2020,1,Formosa,21068,8887,1800,14510,169,46434,7,30,46434,0.0,42550,56170,2649819,1022014,814470,532309,3500882,194212,8812426
2020,1,Jujuy,32066,38938,3078,942,16641,91665,11,46,91665,0.0,42550,56170,2649819,1022014,814470,532309,3500882,194212,8812426
2020,1,La Pampa,8553,53755,13821,11295,1802,89226,24,75,89110,116.0,42550,56170,2649819,1022014,814470,532309,3500882,194212,8812426
2020,1,La Rioja,13076,34984,0,251,29,48340,12,46,48337,3.0,42550,56170,2649819,1022014,814470,532309,3500882,194212,8812426
2020,1,Mendoza,91955,50251,28059,12465,722,183452,9,33,182837,615.0,42550,56170,2649819,1022014,814470,532309,3500882,194212,8812426
2020,1,Misiones,51458,69452,1220,460,10962,133552,10,39,133552,0.0,42550,56170,2649819,1022014,814470,532309,3500882,194212,8812426
2020,1,Neuquén,29305,65951,11031,14711,729,121727,18,61,121354,373.0,42550,56170,2649819,1022014,814470,532309,3500882,194212,8812426
2020,1,Río Negro,47756,38479,10381,11222,18362,126200,16,55,125699,501.0,42550,56170,2649819,1022014,814470,532309,3500882,194212,8812426
2020,1,Salta,60426,75593,23025,4125,7212,170381,12,49,170379,2.0,42550,56170,2649819,1022014,814470,532309,3500882,194212,8812426
2020,1,San Juan,40092,6448,5508,7082,5101,64231,8,32,63975,256.0,42550,56170,2649819,1022014,814470,532309,3500882,194212,8812426
2020,1,San Luis,8301,7612,5,58301,36333,110552,21,76,110404,148.0,42550,56170,2649819,1022014,814470,532309,3500882,194212,8812426
2020,1,Santa Cruz,12845,15766,1026,6817,2368,38822,10,35,38625,197.0,42550,56170,2649819,1022014,814470,532309,3500882,194212,8812426
2020,1,Santa Fe,302366,383673,35123,30488,19468,771118,21,69,770981,137.0,42550,56170,2649819,1022014,814470,532309,3500882,194212,8812426
2020,1,Santiago Del Estero,24695,70424,200,2779,4657,102755,10,42,102754,1.0,42550,56170,2649819,1022014,814470,532309,3500882,194212,8812426
2020,1,Tierra Del Fuego,12854,25632,0,0,308,38794,22,76,38505,289.0,42550,56170,2649819,1022014,814470,532309,3500882,194212,8812426
2020,1,Tucumán,143184,10494,44687,1355,347,200067,11,47,200045,22.0,42550,56170,2649819,1022014,814470,532309,3500882,194212,8812426
2020,2,Buenos Aires,661272,2244277,723072,91736,57189,3777546,21,65,3772480,5066.0,41038,48690,2651502,1053107,807775,523437,3711499,194008,9031056
2020,2,Capital Federal,178896,1106133,39482,3937,29373,1357821,44,106,1356431,1390.0,41038,48690,2651502,1053107,807775,523437,3711499,194008,9031056
2020,2,Catamarca,26968,3641,14878,261,2228,47976,11,45,47975,1.0,41038,48690,2651502,1053107,807775,523437,3711499,194008,9031056
2020,2,Chaco,46816,56017,17266,6452,1581,128132,10,39,128129,3.0,41038,48690,2651502,1053107,807775,523437,3711499,194008,9031056
2020,2,Chubut,45761,38279,1324,17678,5614,108656,17,57,107831,825.0,41038,48690,2651502,1053107,807775,523437,3711499,194008,9031056
2020,2,Corrientes,51248,55536,3144,3927,5011,118866,10,40,118863,3.0,41038,48690,2651502,1053107,807775,523437,3711499,194008,9031056
2020,2,Córdoba,282858,415007,85818,44522,8263,836468,22,72,836413,55.0,41038,48690,2651502,1053107,807775,523437,3711499,194008,9031056
2020,2,Entre Ríos,89391,99423,13954,20042,11303,234113,16,56,234100,13.0,41038,48690,2651502,1053107,807775,523437,3711499,194008,9031056
2020,2,Formosa,21805,9353,1882,14723,169,47932,7,31,47932,0.0,41038,48690,2651502,1053107,807775,523437,3711499,194008,9031056
2020,2,Jujuy,32705,38938,5057,952,16664,94316,12,47,94316,0.0,41038,48690,2651502,1053107,807775,523437,3711499,194008,9031056
2020,2,La Pampa,8551,54422,14232,11314,1290,89809,25,76,89693,116.0,41038,48690,2651502,1053107,807775,523437,3711499,194008,9031056
2020,2,La Rioja,16885,34984,1,250,35,52155,13,49,52152,3.0,41038,48690,2651502,1053107,807775,523437,3711499,194008,9031056
2020,2,Mendoza,91904,62941,29613,15924,802,201184,10,36,200569,615.0,41038,48690,2651502,1053107,807775,523437,3711499,194008,9031056
2020,2,Misiones,50792,74497,2579,3319,9153,140340,11,40,140340,0.0,41038,48690,2651502,1053107,807775,523437,3711499,194008,9031056
2020,2,Neuquén,30256,67990,11037,15755,1134,126172,19,63,125799,373.0,41038,48690,2651502,1053107,807775,523437,3711499,194008,9031056
2020,2,Río Negro,49756,39650,10382,11331,18367,129486,17,56,128985,501.0,41038,48690,2651502,1053107,807775,523437,3711499,194008,9031056
2020,2,Salta,59502,81740,24289,5123,7108,177762,12,51,177760,2.0,41038,48690,2651502,1053107,807775,523437,3711499,194008,9031056
2020,2,San Juan,40092,8275,5509,7019,8882,69777,8,35,69521,256.0,41038,48690,2651502,1053107,807775,523437,3711499,194008,9031056
2020,2,San Luis,8401,8357,6,60935,36253,113952,22,78,113804,148.0,41038,48690,2651502,1053107,807775,523437,3711499,194008,9031056
2020,2,Santa Cruz,12845,16044,1027,6585,2368,38869,10,35,38672,197.0,41038,48690,2651502,1053107,807775,523437,3711499,194008,9031056
2020,2,Santa Fe,299974,381679,46698,30487,19094,777932,22,70,777795,137.0,41038,48690,2651502,1053107,807775,523437,3711499,194008,9031056
2020,2,Santiago Del Estero,25917,72074,355,3038,4063,105447,10,43,105446,1.0,41038,48690,2651502,1053107,807775,523437,3711499,194008,9031056
2020,2,Tierra Del Fuego,12854,26025,0,0,310,39189,22,76,38900,289.0,41038,48690,2651502,1053107,807775,523437,3711499,194008,9031056
2020,2,Tucumán,150084,9833,55120,1357,762,217156,12,51,217134,22.0,41038,48690,2651502,1053107,807775,523437,3711499,194008,9031056
2020,3,Buenos Aires,653930,2384557,749087,94162,55541,3937277,22,67,3932211,5066.0,41038,44005,2637984,1040017,799350,538567,4053461,201777,9356199
2020,3,Capital Federal,170375,1129573,39417,3936,29374,1372675,44,107,1371285,1390.0,41038,44005,2637984,1040017,799350,538567,4053461,201777,9356199
2020,3,Catamarca,26868,3690,16857,261,2228,49904,11,47,49903,1.0,41038,44005,2637984,1040017,799350,538567,4053461,201777,9356199
2020,3,Chaco,45745,58825,20675,6706,2003,133954,11,41,133951,3.0,41038,44005,2637984,1040017,799350,538567,4053461,201777,9356199
2020,3,Chubut,45761,39386,2897,23216,18767,130027,20,68,129202,825.0,41038,44005,2637984,1040017,799350,538567,4053461,201777,9356199
2020,3,Corrientes,50858,58681,2960,5513,5379,123391,10,41,123388,3.0,41038,44005,2637984,1040017,799350,538567,4053461,201777,9356199
2020,3,Córdoba,276360,430771,102217,48368,9756,867472,23,75,867417,55.0,41038,44005,2637984,1040017,799350,538567,4053461,201777,9356199
2020,3,Entre Ríos,87892,106950,13954,20379,12320,241495,17,58,241482,13.0,41038,44005,2637984,1040017,799350,538567,4053461,201777,9356199
2020,3,Formosa,21790,10003,2000,15023,393,49209,8,31,49209,0.0,41038,44005,2637984,1040017,799350,538567,4053461,201777,9356199
2020,3,Jujuy,32611,57682,11112,952,4371,106728,13,54,106728,0.0,41038,44005,2637984,1040017,799350,538567,4053461,201777,9356199
2020,3,La Pampa,9015,56845,14677,11893,1305,93735,26,79,93619,116.0,41038,44005,2637984,1040017,799350,538567,4053461,201777,9356199
2020,3,La Rioja,17346,34984,1,250,35,52616,13,50,52613,3.0,41038,44005,2637984,1040017,799350,538567,4053461,201777,9356199
2020,3,Mendoza,91908,64672,32817,17523,868,207788,10,37,207173,615.0,41038,44005,2637984,1040017,799350,538567,4053461,201777,9356199
2020,3,Misiones,50195,77989,2572,3445,8985,143186,11,41,143186,0.0,41038,44005,2637984,1040017,799350,538567,4053461,201777,9356199
2020,3,Neuquén,30222,70446,11043,16787,737,129235,19,65,128862,373.0,41038,44005,2637984,1040017,799350,538567,4053461,201777,9356199
2020,3,Río Negro,49530,40001,10381,13187,18368,131467,17,57,130966,501.0,41038,44005,2637984,1040017,799350,538567,4053461,201777,9356199
2020,3,Salta,58216,84128,25445,5764,7293,180846,12,52,180844,2.0,41038,44005,2637984,1040017,799350,538567,4053461,201777,9356199
2020,3,San Juan,40092,9223,5509,14023,8480,77327,9,38,77071,256.0,41038,44005,2637984,1040017,799350,538567,4053461,201777,9356199
2020,3,San Luis,8401,10077,6,61828,36253,116565,22,79,116417,148.0,41038,44005,2637984,1040017,799350,538567,4053461,201777,9356199
2020,3,Santa Cruz,12845,16098,1027,6938,2373,39281,10,35,39084,197.0,41038,44005,2637984,1040017,799350,538567,4053461,201777,9356199
2020,3,Santa Fe,295051,405807,45721,37112,19307,802998,22,72,802861,137.0,41038,44005,2637984,1040017,799350,538567,4053461,201777,9356199
2020,3,Santiago Del Estero,26419,70720,555,4185,3613,105492,10,43,105491,1.0,41038,44005,2637984,1040017,799350,538567,4053461,201777,9356199
2020,3,Tierra Del Fuego,12854,26491,0,0,310,39655,22,76,39366,289.0,41038,44005,2637984,1040017,799350,538567,4053461,201777,9356199
2020,3,Tucumán,149605,11752,59949,1808,762,223876,13,53,223854,22.0,41038,44005,2637984,1040017,799350,538567,4053461,201777,9356199
2020,4,Buenos Aires,635651,2441248,804991,93444,57927,4033261,22,68,4028195,5066.0,39510,42185,2622638,1073875,786595,582420,4239237,185102,9571562
2020,4,Capital Federal,163060,1142528,39890,4815,29237,1379530,44,108,1378140,1390.0,39510,42185,2622638,1073875,786595,582420,4239237,185102,9571562
2020,4,Catamarca,26870,5115,17856,322,2233,52396,12,49,52395,1.0,39510,42185,2622638,1073875,786595,582420,4239237,185102,9571562
2020,4,Chaco,44332,61200,23687,7997,1875,139091,11,43,139088,3.0,39510,42185,2622638,1073875,786595,582420,4239237,185102,9571562
2020,4,Chubut,45703,39756,3040,23363,18712,130574,20,68,129749,825.0,39510,42185,2622638,1073875,786595,582420,4239237,185102,9571562
2020,4,Corrientes,50102,61495,3146,5626,5290,125659,11,42,125656,3.0,39510,42185,2622638,1073875,786595,582420,4239237,185102,9571562
