,Año,Trimestre,Banda ancha fija,Dial up,Mbps (Media de bajada),Trimestre.1,Provincia_x,Hasta 512 kbps,Entre 512 Kbps y 1 Mbps,Entre 1 Mbps y 6 Mbps,Entre 6 Mbps y 10 Mbps,Entre 10 Mbps y 20 Mbps,Entre 20 Mbps y 30 Mbps,Mas de 30 Mbps,Otros Mbps,Ingresos (miles de pesos),Provincia,ADSL,Cablemodem,Fibra óptica,Wireless,Otras conexiones,Total Mbps-conexiones
8155,2020,1,8802435,9991,37.52,Ene-Mar 2020,Chaco,308.0,928.0,23291.0,19976.0,29851.0,10416.0,28539.0,6917.0,29946216,Santa Cruz,12845,15766,1026,6817,2368,38822
8156,2020,1,8802435,9991,37.52,Ene-Mar 2020,Chaco,308.0,928.0,23291.0,19976.0,29851.0,10416.0,28539.0,6917.0,29946216,Santa Fe,302366,383673,35123,30488,19468,771118
8157,2020,1,8802435,9991,37.52,Ene-Mar 2020,Chaco,308.0,928.0,23291.0,19976.0,29851.0,10416.0,28539.0,6917.0,29946216,Santiago Del Estero,24695,70424,200,2779,4657,102755
8158,2020,1,8802435,9991,37.52,Ene-Mar 2020,Chaco,308.0,928.0,23291.0,19976.0,29851.0,10416.0,28539.0,6917.0,29946216,Tierra Del Fuego,12854,25632,0,0,308,38794
8159,2020,1,8802435,9991,37.52,Ene-Mar 2020,Chaco,308.0,928.0,23291.0,19976.0,29851.0,10416.0,28539.0,6917.0,29946216,Tucumán,143184,10494,44687,1355,347,200067
8160,2020,1,8802435,9991,37.52,Ene-Mar 2020,Chubut,158.0,109.0,69586.0,12957.0,7756.0,1240.0,614.0,4500.0,29946216,Buenos Aires,673237,2210349,720688,85443,18334,3708051
8161,2020,1,8802435,9991,37.52,Ene-Mar 2020,Chubut,158.0,109.0,69586.0,12957.0,7756.0,1240.0,614.0,4500.0,29946216,Capital Federal,184494,1097635,38898,3911,28556,1353494
8162,2020,1,8802435,9991,37.52,Ene-Mar 2020,Chubut,158.0,109.0,69586.0,12957.0,7756.0,1240.0,614.0,4500.0,29946216,Catamarca,21945,3146,12056,261,2227,39635
8163,2020,1,8802435,9991,37.52,Ene-Mar 2020,Chubut,158.0,109.0,69586.0,12957.0,7756.0,1240.0,614.0,4500.0,29946216,Chaco,46356,54144,11958,6239,1580,120277
8164,2020,1,8802435,9991,37.52,Ene-Mar 2020,Chubut,158.0,109.0,69586.0,12957.0,7756.0,1240.0,614.0,4500.0,29946216,Chubut,45763,27287,1324,16885,5479,96738
8165,2020,1,8802435,9991,37.52,Ene-Mar 2020,Chubut,158.0,109.0,69586.0,12957.0,7756.0,1240.0,614.0,4500.0,29946216,Córdoba,286168,406109,68512,41617,8693,811099
8166,2020,1,8802435,9991,37.52,Ene-Mar 2020,Chubut,158.0,109.0,69586.0,12957.0,7756.0,1240.0,614.0,4500.0,29946216,Corrientes,51126,53231,2172,2437,5004,113970
8167,2020,1,8802435,9991,37.52,Ene-Mar 2020,Chubut,158.0,109.0,69586.0,12957.0,7756.0,1240.0,614.0,4500.0,29946216,Entre Ríos,90368,95434,13245,18737,14062,231846
8168,2020,1,8802435,9991,37.52,Ene-Mar 2020,Chubut,158.0,109.0,69586.0,12957.0,7756.0,1240.0,614.0,4500.0,29946216,Formosa,21068,8887,1800,14510,169,46434
8169,2020,1,8802435,9991,37.52,Ene-Mar 2020,Chubut,158.0,109.0,69586.0,12957.0,7756.0,1240.0,614.0,4500.0,29946216,Jujuy,32066,38938,3078,942,16641,91665
8170,2020,1,8802435,9991,37.52,Ene-Mar 2020,Chubut,158.0,109.0,69586.0,12957.0,7756.0,1240.0,614.0,4500.0,29946216,La Pampa,8553,53755,13821,11295,1802,89226
8171,2020,1,8802435,9991,37.52,Ene-Mar 2020,Chubut,158.0,109.0,69586.0,12957.0,7756.0,1240.0,614.0,4500.0,29946216,La Rioja,13076,34984,0,251,29,48340
8172,2020,1,8802435,9991,37.52,Ene-Mar 2020,Chubut,158.0,109.0,69586.0,12957.0,7756.0,1240.0,614.0,4500.0,29946216,Mendoza,91955,50251,28059,12465,722,183452
8173,2020,1,8802435,9991,37.52,Ene-Mar 2020,Chubut,158.0,109.0,69586.0,12957.0,7756.0,1240.0,614.0,4500.0,29946216,Misiones,51458,69452,1220,460,10962,133552
8174,2020,1,8802435,9991,37.52,Ene-Mar 2020,Chubut,158.0,109.0,69586.0,12957.0,7756.0,1240.0,614.0,4500.0,29946216,Neuquén,29305,65951,11031,14711,729,121727
8175,2020,1,8802435,9991,37.52,Ene-Mar 2020,Chubut,158.0,109.0,69586.0,12957.0,7756.0,1240.0,614.0,4500.0,29946216,Río Negro,47756,38479,10381,11222,18362,126200
8176,2020,1,8802435,9991,37.52,Ene-Mar 2020,Chubut,158.0,109.0,69586.0,12957.0,7756.0,1240.0,614.0,4500.0,29946216,Salta,60426,75593,23025,4125,7212,170381
8177,2020,1,8802435,9991,37.52,Ene-Mar 2020,Chubut,158.0,109.0,69586.0,12957.0,7756.0,1240.0,614.0,4500.0,29946216,San Juan,40092,6448,5508,7082,5101,64231
8178,2020,1,8802435,9991,37.52,Ene-Mar 2020,Chubut,158.0,109.0,69586.0,12957.0,7756.0,1240.0,614.0,4500.0,29946216,San Luis,8301,7612,5,58301,36333,110552
8179,2020,1,8802435,9991,37.52,Ene-Mar 2020,Chubut,158.0,109.0,69586.0,12957.0,7756.0,1240.0,614.0,4500.0,29946216,Santa Cruz,12845,15766,1026,6817,2368,38822
8180,2020,1,8802435,9991,37.52,Ene-Mar 2020,Chubut,158.0,109.0,69586.0,12957.0,7756.0,1240.0,614.0,4500.0,29946216,Santa Fe,302366,383673,35123,30488,19468,771118
8181,2020,1,8802435,9991,37.52,Ene-Mar 2020,Chubut,158.0,109.0,69586.0,12957.0,7756.0,1240.0,614.0,4500.0,29946216,Santiago Del Estero,24695,70424,200,2779,4657,102755
8182,2020,1,8802435,9991,37.52,Ene-Mar 2020,Chubut,158.0,109.0,69586.0,12957.0,7756.0,1240.0,614.0,4500.0,29946216,Tierra Del Fuego,12854,25632,0,0,308,38794
8183,2020,1,8802435,9991,37.52,Ene-Mar 2020,Chubut,158.0,109.0,69586.0,12957.0,7756.0,1240.0,614.0,4500.0,29946216,Tucumán,143184,10494,44687,1355,347,200067
8184,2020,1,8802435,9991,37.52,Ene-Mar 2020,Córdoba,142.0,5128.0,217229.0,120188.0,95827.0,65733.0,296875.0,9802.0,29946216,Buenos Aires,673237,2210349,720688,85443,18334,3708051
8185,2020,1,8802435,9991,37.52,Ene-Mar 2020,Córdoba,142.0,5128.0,217229.0,120188.0,95827.0,65733.0,296875.0,9802.0,29946216,Capital Federal,184494,1097635,38898,3911,28556,1353494
8186,2020,1,8802435,9991,37.52,Ene-Mar 2020,Córdoba,142.0,5128.0,217229.0,120188.0,95827.0,65733.0,296875.0,9802.0,29946216,Catamarca,21945,3146,12056,261,2227,39635
8187,2020,1,8802435,9991,37.52,Ene-Mar 2020,Córdoba,142.0,5128.0,217229.0,120188.0,95827.0,65733.0,296875.0,9802.0,29946216,Chaco,46356,54144,11958,6239,1580,120277
8188,2020,1,8802435,9991,37.52,Ene-Mar 2020,Córdoba,142.0,5128.0,217229.0,120188.0,95827.0,65733.0,296875.0,9802.0,29946216,Chubut,45763,27287,1324,16885,5479,96738
8189,2020,1,8802435,9991,37.52,Ene-Mar 2020,Córdoba,142.0,5128.0,217229.0,120188.0,95827.0,65733.0,296875.0,9802.0,29946216,Córdoba,286168,406109,68512,41617,8693,811099
8190,2020,1,8802435,9991,37.52,Ene-Mar 2020,Córdoba,142.0,5128.0,217229.0,120188.0,95827.0,65733.0,296875.0,9802.0,29946216,Corrientes,51126,53231,2172,2437,5004,113970
8191,2020,1,8802435,9991,37.52,Ene-Mar 2020,Córdoba,142.0,5128.0,217229.0,120188.0,95827.0,65733.0,296875.0,9802.0,29946216,Entre Ríos,90368,95434,13245,18737,14062,231846
8192,2020,1,8802435,9991,37.52,Ene-Mar 2020,Córdoba,142.0,5128.0,217229.0,120188.0,95827.0,65733.0,296875.0,9802.0,29946216,Formosa,21068,8887,1800,14510,169,46434
8193,2020,1,8802435,9991,37.52,Ene-Mar 2020,Córdoba,142.0,5128.0,217229.0,120188.0,95827.0,65733.0,296875.0,9802.0,29946216,Jujuy,32066,38938,3078,942,16641,91665
8194,2020,1,8802435,9991,37.52,Ene-Mar 2020,Córdoba,142.0,5128.0,217229.0,120188.0,95827.0,65733.0,296875.0,9802.0,29946216,La Pampa,8553,53755,13821,11295,1802,89226
8195,2020,1,8802435,9991,37.52,Ene-Mar 2020,Córdoba,142.0,5128.0,217229.0,120188.0,95827.0,65733.0,296875.0,9802.0,29946216,La Rioja,13076,34984,0,251,29,48340
8196,2020,1,8802435,9991,37.52,Ene-Mar 2020,Córdoba,142.0,5128.0,217229.0,120188.0,95827.0,65733.0,296875.0,9802.0,29946216,Mendoza,91955,50251,28059,12465,722,183452
8197,2020,1,8802435,9991,37.52,Ene-Mar 2020,Córdoba,142.0,5128.0,217229.0,120188.0,95827.0,65733.0,296875.0,9802.0,29946216,Misiones,51458,69452,1220,460,10962,133552
8198,2020,1,8802435,9991,37.52,Ene-Mar 2020,Córdoba,142.0,5128.0,217229.0,120188.0,95827.0,65733.0,296875.0,9802.0,29946216,Neuquén,29305,65951,11031,14711,729,121727
8199,2020,1,8802435,9991,37.52,Ene-Mar 2020,Córdoba,142.0,5128.0,217229.0,120188.0,95827.0,65733.0,296875.0,9802.0,29946216,Río Negro,47756,38479,10381,11222,18362,126200
8200,2020,1,8802435,9991,37.52,Ene-Mar 2020,Córdoba,142.0,5128.0,217229.0,120188.0,95827.0,65733.0,296875.0,9802.0,29946216,Salta,60426,75593,23025,4125,7212,170381
8201,2020,1,8802435,9991,37.52,Ene-Mar 2020,Córdoba,142.0,5128.0,217229.0,120188.0,95827.0,65733.0,296875.0,9802.0,29946216,San Juan,40092,6448,5508,7082,5101,64231
8202,2020,1,8802435,9991,37.52,Ene-Mar 2020,Córdoba,142.0,5128.0,217229.0,120188.0,95827.0,65733.0,296875.0,9802.0,29946216,San Luis,8301,7612,5,58301,36333,110552
8203,2020,1,8802435,9991,37.52,Ene-Mar 2020,Córdoba,142.0,5128.0,217229.0,120188.0,95827.0,65733.0,296875.0,9802.0,29946216,Santa Cruz,12845,15766,1026,6817,2368,38822
8204,2020,1,8802435,9991,37.52,Ene-Mar 2020,Córdoba,142.0,5128.0,217229.0,120188.0,95827.0,65733.0,296875.0,9802.0,29946216,Santa Fe,302366,383673,35123,30488,19468,771118
8205,2020,1,8802435,9991,37.52,Ene-Mar 2020,Córdoba,142.0,5128.0,217229.0,120188.0,95827.0,65733.0,296875.0,9802.0,29946216,Santiago Del Estero,24695,70424,200,2779,4657,102755
8206,2020,1,8802435,9991,37.52,Ene-Mar 2020,Córdoba,142.0,5128.0,217229.0,120188.0,95827.0,65733.0,296875.0,9802.0,29946216,Tierra Del Fuego,12854,25632,0,0,308,38794
8207,2020,1,8802435,9991,37.52,Ene-Mar 2020,Córdoba,142.0,5128.0,217229.0,120188.0,95827.0,65733.0,296875.0,9802.0,29946216,Tucumán,143184,10494,44687,1355,347,200067
8208,2020,1,8802435,9991,37.52,Ene-Mar 2020,Corrientes,72.0,527.0,33479.0,21382.0,26679.0,7351.0,19467.0,4780.0,29946216,Buenos Aires,673237,2210349,720688,85443,18334,3708051
8209,2020,1,8802435,9991,37.52,Ene-Mar 2020,Corrientes,72.0,527.0,33479.0,21382.0,26679.0,7351.0,19467.0,4780.0,29946216,Capital Federal,184494,1097635,38898,3911,28556,1353494
8210,2020,1,8802435,9991,37.52,Ene-Mar 2020,Corrientes,72.0,527.0,33479.0,21382.0,26679.0,7351.0,19467.0,4780.0,29946216,Catamarca,21945,3146,12056,261,2227,39635
8211,2020,1,8802435,9991,37.52,Ene-Mar 2020,Corrientes,72.0,527.0,33479.0,21382.0,26679.0,7351.0,19467.0,4780.0,29946216,Chaco,46356,54144,11958,6239,1580,120277
8212,2020,1,8802435,9991,37.52,Ene-Mar 2020,Corrientes,72.0,527.0,33479.0,21382.0,26679.0,7351.0,19467.0,4780.0,29946216,Chubut,45763,27287,1324,16885,5479,96738
8213,2020,1,8802435,9991,37.52,Ene-Mar 2020,Corrientes,72.0,527.0,33479.0,21382.0,26679.0,7351.0,19467.0,4780.0,29946216,Córdoba,286168,406109,68512,41617,8693,811099
8214,2020,1,8802435,9991,37.52,Ene-Mar 2020,Corrientes,72.0,527.0,33479.0,21382.0,26679.0,7351.0,19467.0,4780.0,29946216,Corrientes,51126,53231,2172,2437,5004,113970
8215,2020,1,8802435,9991,37.52,Ene-Mar 2020,Corrientes,72.0,527.0,33479.0,21382.0,26679.0,7351.0,19467.0,4780.0,29946216,Entre Ríos,90368,95434,13245,18737,14062,231846
8216,2020,1,8802435,9991,37.52,Ene-Mar 2020,Corrientes,72.0,527.0,33479.0,21382.0,26679.0,7351.0,19467.0,4780.0,29946216,Formosa,21068,8887,1800,14510,169,46434
8217,2020,1,8802435,9991,37.52,Ene-Mar 2020,Corrientes,72.0,527.0,33479.0,21382.0,26679.0,7351.0,19467.0,4780.0,29946216,Jujuy,32066,38938,3078,942,16641,91665
8218,2020,1,8802435,9991,37.52,Ene-Mar 2020,Corrientes,72.0,527.0,33479.0,21382.0,26679.0,7351.0,19467.0,4780.0,29946216,La Pampa,8553,53755,13821,11295,1802,89226
8219,2020,1,8802435,9991,37.52,Ene-Mar 2020,Corrientes,72.0,527.0,33479.0,21382.0,26679.0,7351.0,19467.0,4780.0,29946216,La Rioja,13076,34984,0,251,29,48340
8220,2020,1,8802435,9991,37.52,Ene-Mar 2020,Corrientes,72.0,527.0,33479.0,21382.0,26679.0,7351.0,19467.0,4780.0,29946216,Mendoza,91955,50251,28059,12465,722,183452
8221,2020,1,8802435,9991,37.52,Ene-Mar 2020,Corrientes,72.0,527.0,33479.0,21382.0,26679.0,7351.0,19467.0,4780.0,29946216,Misiones,51458,69452,1220,460,10962,133552
8222,2020,1,8802435,9991,37.52,Ene-Mar 2020,Corrientes,72.0,527.0,33479.0,21382.0,26679.0,7351.0,19467.0,4780.0,29946216,Neuquén,29305,65951,11031,14711,729,121727
8223,2020,1,8802435,9991,37.52,Ene-Mar 2020,Corrientes,72.0,527.0,33479.0,21382.0,26679.0,7351.0,19467.0,4780.0,29946216,Río Negro,47756,38479,10381,11222,18362,126200
8224,2020,1,8802435,9991,37.52,Ene-Mar 2020,Corrientes,72.0,527.0,33479.0,21382.0,26679.0,7351.0,19467.0,4780.0,29946216,Salta,60426,75593,23025,4125,7212,170381
8225,2020,1,8802435,9991,37.52,Ene-Mar 2020,Corrientes,72.0,527.0,33479.0,21382.0,26679.0,7351.0,19467.0,4780.0,29946216,San Juan,40092,6448,5508,7082,5101,64231
8226,2020,1,8802435,9991,37.52,Ene-Mar 2020,Corrientes,72.0,527.0,33479.0,21382.0,26679.0,7351.0,19467.0,4780.0,29946216,San Luis,8301,7612,5,58301,36333,110552
8227,2020,1,8802435,9991,37.52,Ene-Mar 2020,Corrientes,72.0,527.0,33479.0,21382.0,26679.0,7351.0,19467.0,4780.0,29946216,Santa Cruz,12845,15766,1026,6817,2368,38822
8228,2020,1,8802435,9991,37.52,Ene-Mar 2020,Corrientes,72.0,527.0,33479.0,21382.0,26679.0,7351.0,19467.0,4780.0,29946216,Santa Fe,302366,383673,35123,30488,19468,771118
8229,2020,1,8802435,9991,37.52,Ene-Mar 2020,Corrientes,72.0,527.0,33479.0,21382.0,26679.0,7351.0,19467.0,4780.0,29946216,Santiago Del Estero,24695,70424,200,2779,4657,102755
8230,2020,1,8802435,9991,37.52,Ene-Mar 2020,Corrientes,72.0,527.0,33479.0,21382.0,26679.0,7351.0,19467.0,4780.0,29946216,Tierra Del Fuego,12854,25632,0,0,308,38794
8231,2020,1,8802435,9991,37.52,Ene-Mar 2020,Corrientes,72.0,527.0,33479.0,21382.0,26679.0,7351.0,19467.0,4780.0,29946216,Tucumán,143184,10494,44687,1355,347,200067
8232,2020,1,8802435,9991,37.52,Ene-Mar 2020,Entre Ríos,130.0,4081.0,72280.0,47132.0,41125.0,11988.0,39794.0,13762.0,29946216,Buenos Aires,673237,2210349,720688,85443,18334,3708051
8233,2020,1,8802435,9991,37.52,Ene-Mar 2020,Entre Ríos,130.0,4081.0,72280.0,47132.0,41125.0,11988.0,39794.0,13762.0,29946216,Capital Federal,184494,1097635,38898,3911,28556,1353494
8234,2020,1,8802435,9991,37.52,Ene-Mar 2020,Entre Ríos,130.0,4081.0,72280.0,47132.0,41125.0,11988.0,39794.0,13762.0,29946216,Catamarca,21945,3146,12056,261,2227,39635
8235,2020,1,8802435,9991,37.52,Ene-Mar 2020,Entre Ríos,130.0,4081.0,72280.0,47132.0,41125.0,11988.0,39794.0,13762.0,29946216,Chaco,46356,54144,11958,6239,1580,120277
8236,2020,1,8802435,9991,37.52,Ene-Mar 2020,Entre Ríos,130.0,4081.0,72280.0,47132.0,41125.0,11988.0,39794.0,13762.0,29946216,Chubut,45763,27287,1324,16885,5479,96738
8237,2020,1,8802435,9991,37.52,Ene-Mar 2020,Entre Ríos,130.0,4081.0,72280.0,47132.0,41125.0,11988.0,39794.0,13762.0,29946216,Córdoba,286168,406109,68512,41617,8693,811099
8238,2020,1,8802435,9991,37.52,Ene-Mar 2020,Entre Ríos,130.0,4081.0,72280.0,47132.0,41125.0,11988.0,39794.0,13762.0,29946216,Corrientes,51126,53231,2172,2437,5004,113970
8239,2020,1,8802435,9991,37.52,Ene-Mar 2020,Entre Ríos,130.0,4081.0,72280.0,47132.0,41125.0,11988.0,39794.0,13762.0,29946216,Entre Ríos,90368,95434,13245,18737,14062,231846
8240,2020,1,8802435,9991,37.52,Ene-Mar 2020,Entre Ríos,130.0,4081.0,72280.0,47132.0,41125.0,11988.0,39794.0,13762.0,29946216,Formosa,21068,8887,1800,14510,169,46434
8241,2020,1,8802435,9991,37.52,Ene-Mar 2020,Entre Ríos,130.0,4081.0,72280.0,47132.0,41125.0,11988.0,39794.0,13762.0,29946216,Jujuy,32066,38938,3078,942,16641,91665
8242,2020,1,8802435,9991,37.52,Ene-Mar 2020,Entre Ríos,130.0,4081.0,72280.0,47132.0,41125.0,11988.0,39794.0,13762.0,29946216,La Pampa,8553,53755,13821,11295,1802,89226
8243,2020,1,8802435,9991,37.52,Ene-Mar 2020,Entre Ríos,130.0,4081.0,72280.0,47132.0,41125.0,11988.0,39794.0,13762.0,29946216,La Rioja,13076,34984,0,251,29,48340
8244,2020,1,8802435,9991,37.52,Ene-Mar 2020,Entre Ríos,130.0,4081.0,72280.0,47132.0,41125.0,11988.0,39794.0,13762.0,29946216,Mendoza,91955,50251,28059,12465,722,183452
8245,2020,1,8802435,9991,37.52,Ene-Mar 2020,Entre Ríos,130.0,4081.0,72280.0,47132.0,41125.0,11988.0,39794.0,13762.0,29946216,Misiones,51458,69452,1220,460,10962,133552
8246,2020,1,8802435,9991,37.52,Ene-Mar 2020,Entre Ríos,130.0,4081.0,72280.0,47132.0,41125.0,11988.0,39794.0,13762.0,29946216,Neuquén,29305,65951,11031,14711,729,121727
8247,2020,1,8802435,9991,37.52,Ene-Mar 2020,Entre Ríos,130.0,4081.0,72280.0,47132.0,41125.0,11988.0,39794.0,13762.0,29946216,Río Negro,47756,38479,10381,11222,18362,126200
8248,2020,1,8802435,9991,37.52,Ene-Mar 2020,Entre Ríos,130.0,4081.0,72280.0,47132.0,41125.0,11988.0,39794.0,13762.0,29946216,Salta,60426,75593,23025,4125,7212,170381
8249,2020,1,8802435,9991,37.52,Ene-Mar 2020,Entre Ríos,130.0,4081.0,72280.0,47132.0,41125.0,11988.0,39794.0,13762.0,29946216,San Juan,40092,6448,5508,7082,5101,64231
8250,2020,1,8802435,9991,37.52,Ene-Mar 2020,Entre Ríos,130.0,4081.0,72280.0,47132.0,41125.0,11988.0,39794.0,13762.0,29946216,San Luis,8301,7612,5,58301,36333,110552
8251,2020,1,8802435,9991,37.52,Ene-Mar 2020,Entre Ríos,130.0,4081.0,72280.0,47132.0,41125.0,11988.0,39794.0,13762.0,29946216,Santa Cruz,12845,15766,1026,6817,2368,38822
8252,2020,1,8802435,9991,37.52,Ene-Mar 2020,Entre Ríos,130.0,4081.0,72280.0,47132.0,41125.0,11988.0,39794.0,13762.0,29946216,Santa Fe,302366,383673,35123,30488,19468,771118
8253,2020,1,8802435,9991,37.52,Ene-Mar 2020,Entre Ríos,130.0,4081.0,72280.0,47132.0,41125.0,11988.0,39794.0,13762.0,29946216,Santiago Del Estero,24695,70424,200,2779,4657,102755
8254,2020,1,8802435,9991,37.52,Ene-Mar 2020,Entre Ríos,130.0,4081.0,72280.0,47132.0,41125.0,11988.0,39794.0,13762.0,29946216,Tierra Del Fuego,12854,25632,0,0,308,38794
8255,2020,1,8802435,9991,37.52,Ene-Mar 2020,Entre Ríos,130.0,4081.0,72280.0,47132.0,41125.0,11988.0,39794.0,13762.0,29946216,Tucumán,143184,10494,44687,1355,347,200067
8256,2020,1,8802435,9991,37.52,Ene-Mar 2020,Formosa,1127.0,342.0,23761.0,6500.0,6564.0,964.0,6918.0,100.0,29946216,Buenos Aires,673237,2210349,720688,85443,18334,3708051
8257,2020,1,8802435,9991,37.52,Ene-Mar 2020,Formosa,1127.0,342.0,23761.0,6500.0,6564.0,964.0,6918.0,100.0,29946216,Capital Federal,184494,1097635,38898,3911,28556,1353494
8258,2020,1,8802435,9991,37.52,Ene-Mar 2020,Formosa,1127.0,342.0,23761.0,6500.0,6564.0,964.0,6918.0,100.0,29946216,Catamarca,21945,3146,12056,261,2227,39635
8259,2020,1,8802435,9991,37.52,Ene-Mar 2020,Formosa,1127.0,342.0,23761.0,6500.0,6564.0,964.0,6918.0,100.0,29946216,Chaco,46356,54144,11958,6239,1580,120277
8260,2020,1,8802435,9991,37.52,Ene-Mar 2020,Formosa,1127.0,342.0,23761.0,6500.0,6564.0,964.0,6918.0,100.0,29946216,Chubut,45763,27287,1324,16885,5479,96738
8261,2020,1,8802435,9991,37.52,Ene-Mar 2020,Formosa,1127.0,342.0,23761.0,6500.0,6564.0,964.0,6918.0,100.0,29946216,Córdoba,286168,406109,68512,41617,8693,811099
8262,2020,1,8802435,9991,37.52,Ene-Mar 2020,Formosa,1127.0,342.0,23761.0,6500.0,6564.0,964.0,6918.0,100.0,29946216,Corrientes,51126,53231,2172,2437,5004,113970
8263,2020,1,8802435,9991,37.52,Ene-Mar 2020,Formosa,1127.0,342.0,23761.0,6500.0,6564.0,964.0,6918.0,100.0,29946216,Entre Ríos,90368,95434,13245,18737,14062,231846
8264,2020,1,8802435,9991,37.52,Ene-Mar 2020,Formosa,1127.0,342.0,23761.0,6500.0,6564.0,964.0,6918.0,100.0,29946216,Formosa,21068,8887,1800,14510,169,46434
8265,2020,1,8802435,9991,37.52,Ene-Mar 2020,Formosa,1127.0,342.0,23761.0,6500.0,6564.0,964.0,6918.0,100.0,29946216,Jujuy,32066,38938,3078,942,16641,91665
8266,2020,1,8802435,9991,37.52,Ene-Mar 2020,Formosa,1127.0,342.0,23761.0,6500.0,6564.0,964.0,6918.0,100.0,29946216,La Pampa,8553,53755,13821,11295,1802,89226
8267,2020,1,8802435,9991,37.52,Ene-Mar 2020,Formosa,1127.0,342.0,23761.0,6500.0,6564.0,964.0,6918.0,100.0,29946216,La Rioja,13076,34984,0,251,29,48340
8268,2020,1,8802435,9991,37.52,Ene-Mar 2020,Formosa,1127.0,342.0,23761.0,6500.0,6564.0,964.0,6918.0,100.0,29946216,Mendoza,91955,50251,28059,12465,722,183452
8269,2020,1,8802435,9991,37.52,Ene-Mar 2020,Formosa,1127.0,342.0,23761.0,6500.0,6564.0,964.0,6918.0,100.0,29946216,Misiones,51458,69452,1220,460,10962,133552
8270,2020,1,8802435,9991,37.52,Ene-Mar 2020,Formosa,1127.0,342.0,23761.0,6500.0,6564.0,964.0,6918.0,100.0,29946216,Neuquén,29305,65951,11031,14711,729,121727
8271,2020,1,8802435,9991,37.52,Ene-Mar 2020,Formosa,1127.0,342.0,23761.0,6500.0,6564.0,964.0,6918.0,100.0,29946216,Río Negro,47756,38479,10381,11222,18362,126200
8272,2020,1,8802435,9991,37.52,Ene-Mar 2020,Formosa,1127.0,342.0,23761.0,6500.0,6564.0,964.0,6918.0,100.0,29946216,Salta,60426,75593,23025,4125,7212,170381
8273,2020,1,8802435,9991,37.52,Ene-Mar 2020,Formosa,1127.0,342.0,23761.0,6500.0,6564.0,964.0,6918.0,100.0,29946216,San Juan,40092,6448,5508,7082,5101,64231
8274,2020,1,8802435,9991,37.52,Ene-Mar 2020,Formosa,1127.0,342.0,23761.0,6500.0,6564.0,964.0,6918.0,100.0,29946216,San Luis,8301,7612,5,58301,36333,110552
8275,2020,1,8802435,9991,37.52,Ene-Mar 2020,Formosa,1127.0,342.0,23761.0,6500.0,6564.0,964.0,6918.0,100.0,29946216,Santa Cruz,12845,15766,1026,6817,2368,38822
8276,2020,1,8802435,9991,37.52,Ene-Mar 2020,Formosa,1127.0,342.0,23761.0,6500.0,6564.0,964.0,6918.0,100.0,29946216,Santa Fe,302366,383673,35123,30488,19468,771118
8277,2020,1,8802435,9991,37.52,Ene-Mar 2020,Formosa,1127.0,342.0,23761.0,6500.0,6564.0,964.0,6918.0,100.0,29946216,Santiago Del Estero,24695,70424,200,2779,4657,102755
8278,2020,1,8802435,9991,37.52,Ene-Mar 2020,Formosa,1127.0,342.0,23761.0,6500.0,6564.0,964.0,6918.0,100.0,29946216,Tierra Del Fuego,12854,25632,0,0,308,38794
8279,2020,1,8802435,9991,37.52,Ene-Mar 2020,Formosa,1127.0,342.0,23761.0,6500.0,6564.0,964.0,6918.0,100.0,29946216,Tucumán,143184,10494,44687,1355,347,200067
8280,2020,1,8802435,9991,37.52,Ene-Mar 2020,Jujuy,55.0,182.0,33120.0,9979.0,26693.0,166.0,7349.0,16545.0,29946216,Buenos Aires,673237,2210349,720688,85443,18334,3708051
8281,2020,1,8802435,9991,37.52,Ene-Mar 2020,Jujuy,55.0,182.0,33120.0,9979.0,26693.0,166.0,7349.0,16545.0,29946216,Capital Federal,184494,1097635,38898,3911,28556,1353494
8282,2020,1,8802435,9991,37.52,Ene-Mar 2020,Jujuy,55.0,182.0,33120.0,9979.0,26693.0,166.0,7349.0,16545.0,29946216,Catamarca,21945,3146,12056,261,2227,39635
8283,2020,1,8802435,9991,37.52,Ene-Mar 2020,Jujuy,55.0,182.0,33120.0,9979.0,26693.0,166.0,7349.0,16545.0,29946216,Chaco,46356,54144,11958,6239,1580,120277
8284,2020,1,8802435,9991,37.52,Ene-Mar 2020,Jujuy,55.0,182.0,33120.0,9979.0,26693.0,166.0,7349.0,16545.0,29946216,Chubut,45763,27287,1324,16885,5479,96738
8285,2020,1,8802435,9991,37.52,Ene-Mar 2020,Jujuy,55.0,182.0,33120.0,9979.0,26693.0,166.0,7349.0,16545.0,29946216,Córdoba,286168,406109,68512,41617,8693,811099
8286,2020,1,8802435,9991,37.52,Ene-Mar 2020,Jujuy,55.0,182.0,33120.0,9979.0,26693.0,166.0,7349.0,16545.0,29946216,Corrientes,51126,53231,2172,2437,5004,113970
8287,2020,1,8802435,9991,37.52,Ene-Mar 2020,Jujuy,55.0,182.0,33120.0,9979.0,26693.0,166.0,7349.0,16545.0,29946216,Entre Ríos,90368,95434,13245,18737,14062,231846
8288,2020,1,8802435,9991,37.52,Ene-Mar 2020,Jujuy,55.0,182.0,33120.0,9979.0,26693.0,166.0,7349.0,16545.0,29946216,Formosa,21068,8887,1800,14510,169,46434
8289,2020,1,8802435,9991,37.52,Ene-Mar 2020,Jujuy,55.0,182.0,33120.0,9979.0,26693.0,166.0,7349.0,16545.0,29946216,Jujuy,32066,38938,3078,942,16641,91665
